age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,was_contacted_before,never_contacted_before,previously_successful,has_any_loan,is_married,is_weekday_mon_thu,actual,predicted,propensity_score
31,management,single,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.12695737632213322
31,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,1,1,1,0,0,0.1268964449430091
28,self-employed,single,university.degree,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.12671169046063024
21,technician,single,professional.course,no,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.12662534936483127
38,blue-collar,married,high.school,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.1265884626665691
38,admin.,married,high.school,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,1,0,0,0.12656705884394717
48,admin.,married,university.degree,no,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12639957427784362
46,self-employed,married,basic.9y,unknown,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,1,1,0,0,1,1,0,0,0.126354865005196
45,self-employed,single,professional.course,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,1,0,1,0,0,0.12635458016520376
42,admin.,married,university.degree,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.12635106139192698
37,services,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,1,1,0,0,0.1263227789846165
36,admin.,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,1,1,0,0,0.1262777777560929
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,1,0,0,0.12623247610464985
36,services,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12620265596896368
54,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,12,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,1,0,1,1,1,0,0,0.12600617245438517
55,technician,married,basic.4y,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.1259820079208266
57,housemaid,divorced,basic.4y,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.1259362517447158
31,admin.,married,high.school,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12579819346632998
41,blue-collar,married,professional.course,unknown,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,1,0,0,0,0.1256994186674231
38,technician,married,high.school,no,yes,yes,cellular,jul,thu,34,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,0,1,1,1,0,0,0.12566696490283863
40,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.12562046262103238
33,technician,divorced,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,0,0,0,0,0.1255855343411854
58,retired,married,basic.6y,unknown,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.1255203456955054
25,student,single,high.school,no,yes,no,telephone,may,mon,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,1,0,1,0,0,0.12549269250157719
38,blue-collar,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12517934836248767
47,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,18,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,1,1,0,0,0.1251689575755085
50,technician,married,high.school,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,1,1,0,0,1,1,0,0,0.12513602993659012
44,admin.,married,university.degree,unknown,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,1,0,0,0,0.12507203266439157
42,services,divorced,high.school,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,1,0,1,0,1,0,0,0.12504722713740948
27,services,single,high.school,no,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0,1,0,1,0,0,0.12497909844683232
36,blue-collar,married,high.school,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12476470198343147
58,management,married,basic.4y,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.12465977609137655
45,admin.,married,basic.6y,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12458224148869838
39,services,married,high.school,no,yes,no,cellular,jul,thu,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,0,1,1,1,0,0,0.12456653771531638
44,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,1,1,0,1,1,1,1,0,0.12453234195477608
38,blue-collar,divorced,unknown,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0.12449026755526264
41,blue-collar,divorced,basic.6y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.1244185934321033
59,retired,divorced,basic.4y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,0,1,0,0,0.12439059495297408
50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,1,1,1,0,0,0.12428106962428892
31,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12411170429529561
39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.1240978910567595
35,self-employed,married,university.degree,no,no,yes,telephone,may,thu,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,1,1,1,0,0,0.1240188265969011
27,admin.,divorced,high.school,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.12400469809958108
35,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.12395340455069016
39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12392005997419121
52,technician,married,professional.course,no,yes,no,telephone,jul,thu,20,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,1,0,1,1,1,0,0,0.12385409452310052
39,admin.,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,0,0,0,0.12380346658219117
31,unemployed,single,professional.course,no,no,no,telephone,may,tue,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0.12373424832498627
43,services,married,high.school,no,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.12369687823856548
30,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,1,0,0,1,0,0,0,0.12368999419852691
58,self-employed,married,professional.course,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.12359625701482986
58,unknown,married,unknown,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.12357858705335989
45,unknown,married,unknown,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,1,1,0,0,0.12353501426002174
44,technician,married,professional.course,unknown,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,0,0,0,0.12352659525924947
32,technician,single,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0.12352171402928015
52,technician,married,professional.course,no,no,no,telephone,may,mon,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12346750914509597
36,services,single,high.school,no,no,no,telephone,may,wed,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,0,1,0,0,0.12338494276875622
33,management,single,university.degree,no,yes,no,telephone,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,1,0,1,0,0,0.12338038424470371
39,blue-collar,divorced,basic.6y,unknown,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,0,1,0,0,0.12336528445714912
37,blue-collar,single,professional.course,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.1232675045869095
45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.12325981129092803
37,admin.,single,high.school,no,yes,no,telephone,jul,tue,34,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,0,1,0,0,0.1231526175967431
30,technician,single,professional.course,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0.12314144748518283
52,blue-collar,married,professional.course,unknown,yes,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,1,1,0,1,1,1,0,0,0.12310337487184826
47,entrepreneur,married,university.degree,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12304411141032087
42,management,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,0,0,0,0.123017762230635
37,unemployed,married,professional.course,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,1,0,0,0.1229992337201232
30,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.12296506618489685
45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,0,0,0,0.12295041513168004
28,admin.,single,university.degree,no,yes,no,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,1,0,1,0,1,0,0,0.12286329946446678
40,admin.,married,high.school,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,0,0,0,0.1228106046077958
56,management,married,unknown,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,0,0,0,0.12280823234831516
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,1,0,0,0,0.1228041088430036
58,management,married,basic.6y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12278563756114103
37,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12276918006596067
37,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12276820047769757
30,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,14,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12276097338853
39,admin.,married,professional.course,no,yes,no,telephone,may,tue,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12270467411664124
30,technician,married,university.degree,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.1227001294421907
36,admin.,married,university.degree,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12263357236101832
33,admin.,married,high.school,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12257025739043995
43,blue-collar,single,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.12249995261669042
35,technician,single,professional.course,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.12243539108800455
52,management,married,university.degree,no,yes,no,telephone,may,wed,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,1,1,1,0,0,0.12243519489375779
34,admin.,married,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,0,0,0,0.12239100431105009
52,self-employed,married,basic.9y,unknown,yes,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12231653769879614
48,services,married,high.school,unknown,yes,no,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,1,0,1,1,1,0,0,0.12228477941298373
31,technician,single,university.degree,no,yes,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.12227272374827543
35,self-employed,married,university.degree,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,1,1,1,0,0,0.1221751872758118
41,management,single,unknown,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0.12216231146033132
56,retired,married,basic.4y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12194350334607723
38,unemployed,married,basic.4y,unknown,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,1,1,0,0,0.12174377267896536
56,management,married,unknown,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.1217127097983834
42,unemployed,married,basic.9y,unknown,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,1,0,1,1,1,0,0,0.12171197210059648
33,entrepreneur,married,basic.6y,no,no,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,1,1,0,0,1,1,0,0,0.12166878360987285
55,management,married,unknown,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12166378730601732
30,services,married,professional.course,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.12164194651965296
38,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.12161651797327877
52,housemaid,single,basic.4y,no,yes,no,telephone,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,1,0,1,0,1,0,0,0.12160111663629955
41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12158576007217076
37,technician,single,university.degree,no,no,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,1,0,0,0.12157975022660392
33,management,married,university.degree,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,0,0,0,0.12151893120866314
41,admin.,married,basic.9y,unknown,no,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12145148136551204
39,services,married,high.school,no,yes,no,telephone,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1,1,0,1,1,1,0,0,0.12138128996919845
37,unemployed,married,university.degree,unknown,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12126072997020534
54,blue-collar,married,basic.6y,unknown,no,no,cellular,nov,wed,5,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,1,1,0,0,1,1,0,0,0.1212532181046151
35,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.12110148985745126
25,admin.,single,basic.9y,no,yes,no,cellular,jul,thu,18,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,0,1,0,1,0,0,0.12103167518342126
35,blue-collar,married,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12099389948283211
50,admin.,divorced,basic.9y,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0.12098706863320434
26,technician,married,university.degree,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12093346193458075
46,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12093081113980256
36,admin.,married,university.degree,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.1208839171159048
36,admin.,married,university.degree,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.1208839171159048
35,admin.,married,university.degree,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.12081985774773923
47,services,divorced,professional.course,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0,1,0,1,0,0,0.12079512373410607
35,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1,1,0,0,0.12056281942323809
43,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.12049964175786415
52,management,married,university.degree,unknown,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12045136204718218
36,housemaid,divorced,basic.9y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0.1204161711171166
53,management,married,university.degree,unknown,unknown,unknown,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,1,1,0,0,0.12011193461045888
47,admin.,married,basic.4y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.12007228648189563
42,blue-collar,divorced,high.school,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0.1200270944095171
31,technician,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11999161519408659
50,self-employed,unknown,basic.6y,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0.11996657080657837
30,services,married,high.school,unknown,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,1,1,0,1,1,1,0,0,0.11987098001282004
51,services,divorced,high.school,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,1,0,0,0.11980164900568477
49,services,married,high.school,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,1,1,0,0,1,1,0,0,0.11974613524565163
52,technician,married,basic.9y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.1197328649034325
46,self-employed,married,basic.4y,no,no,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,1,1,0,0,1,1,0,0,0.11954174280986486
48,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11942351754425702
42,management,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,1,0,0.11940762450816568
56,retired,married,basic.6y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11936869408209067
52,services,divorced,high.school,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,0,1,1,0,0.11924040833085686
34,blue-collar,divorced,professional.course,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,0,1,0,0,0.11917998082581688
45,services,married,high.school,unknown,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,1,1,1,0,0,0.11913572684222869
43,services,married,high.school,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.11908532078033933
51,admin.,married,basic.6y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,1,1,0,0,0.11907710781562454
40,blue-collar,married,unknown,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11905446551247474
48,blue-collar,married,high.school,unknown,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,1,1,0,0,0.1190474887710231
36,admin.,married,high.school,no,yes,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11901435492321441
37,admin.,married,high.school,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,1,1,0,0,0,0.11899105848431843
41,management,married,unknown,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,1,0,0,0,0.11895842532787765
50,admin.,married,high.school,no,yes,no,telephone,may,tue,19,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11867574633563427
32,management,single,basic.4y,no,no,no,telephone,may,mon,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,0,1,0,0,0.11861571354306305
60,admin.,married,university.degree,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11846583046542808
28,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,1,1,0,0,0.11836841068374637
33,admin.,married,university.degree,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,1,1,0,0,0.11835291461865077
33,services,married,high.school,unknown,yes,no,cellular,nov,thu,3,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,1,1,0,1,1,1,0,0,0.11835261835926164
54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11831195273695987
42,services,married,high.school,unknown,yes,yes,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,1,0,1,1,1,0,0,0.11830418337941548
57,self-employed,single,high.school,unknown,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,1,0,0,0.11823739586815357
37,services,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,1,1,0,0,0.11792956055199992
39,self-employed,married,basic.4y,unknown,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,1,1,0,0,0.11777933167271543
50,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11774764551510015
28,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,1,1,0,0,0.11762579236715885
