age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,actual,predicted,propensity_score
52,management,married,professional.course,no,yes,no,telephone,may,wed,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.1564672464568276
55,admin.,married,high.school,unknown,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0,0.1564373759196414
25,self-employed,single,university.degree,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15643690037593846
46,unemployed,married,high.school,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.15623505934988094
32,unknown,unknown,university.degree,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0,0.15618840516929103
42,blue-collar,married,professional.course,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1561313312145126
25,services,single,high.school,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15609834140189927
41,housemaid,married,basic.6y,no,no,no,telephone,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0.15609437309397658
46,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.15599371467968443
59,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15586851875421806
39,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1558684544481126
29,services,single,university.degree,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15576363817195849
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15573893308917464
40,management,married,university.degree,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15560051588556917
35,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15559711570160825
36,admin.,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.1555418782123836
43,blue-collar,married,basic.6y,unknown,yes,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0.15552160822184796
52,blue-collar,married,basic.9y,no,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0.1553974328301754
27,unemployed,married,high.school,no,yes,no,telephone,jun,fri,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0.15535229261792374
54,technician,married,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,0.1553383409486441
30,management,single,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.1553112973345048
42,admin.,married,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1552984977875257
37,technician,married,basic.9y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.15526968585910825
38,blue-collar,single,basic.4y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15522884273601809
53,management,married,basic.9y,unknown,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0.15521427755689618
39,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15518713899761766
51,unemployed,married,basic.9y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15516424522380412
55,housemaid,married,basic.4y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15515646053782642
27,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15511120357410577
37,blue-collar,single,basic.6y,unknown,unknown,unknown,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0.15503542008790608
30,admin.,single,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0.15497937112748494
53,technician,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15494598962999684
56,unemployed,divorced,university.degree,unknown,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15489253891410867
46,services,married,professional.course,no,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0.1548513406855975
40,admin.,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15472393996000472
38,admin.,single,basic.6y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15467569325254854
52,admin.,married,university.degree,no,yes,yes,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.15464482756096304
43,blue-collar,married,unknown,no,no,yes,telephone,may,tue,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0,0.15455471149994215
36,technician,married,basic.9y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.15454808135015644
56,services,married,basic.4y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0.15452751201810178
42,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.15447003708509668
30,technician,single,high.school,no,yes,no,telephone,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0.15436041606292256
47,technician,divorced,high.school,no,no,no,cellular,jul,thu,24,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0.15435887038446153
45,services,divorced,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.15429525764411328
45,services,divorced,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.15429525764411328
55,entrepreneur,divorced,professional.course,no,no,no,telephone,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0.1542719626472904
27,services,married,professional.course,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1541891089931933
38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1541887797239616
40,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1541616740302808
31,entrepreneur,married,basic.6y,no,yes,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15415988763693197
51,services,divorced,high.school,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15411667677728602
34,services,single,high.school,no,no,no,telephone,jul,tue,16,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0.15407268697134707
57,retired,divorced,professional.course,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0,0.15407196769142392
50,retired,married,basic.4y,unknown,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.15391109898864996
47,management,married,basic.4y,unknown,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0.15386001147819883
37,admin.,single,unknown,no,no,no,telephone,jul,tue,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0.1538435215401185
33,admin.,married,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,0.1538378414956941
36,blue-collar,single,basic.6y,no,no,no,cellular,nov,thu,7,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,0,0.15383531701689684
41,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1538326643003364
38,admin.,divorced,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.1538053822770347
27,services,single,high.school,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.1538019757655979
48,management,married,university.degree,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.15369420167692124
31,admin.,divorced,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15368350478951573
39,admin.,married,high.school,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15362026204944546
57,blue-collar,married,basic.4y,no,yes,yes,telephone,may,tue,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1536049720932715
42,admin.,single,unknown,no,no,no,telephone,may,thu,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.15359392985857367
44,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15352565853148806
30,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.1534651349590317
38,unemployed,married,basic.4y,unknown,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0.1534601193236129
34,admin.,married,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.15343073286840983
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15332343814528995
30,services,married,professional.course,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15329854073294708
38,admin.,married,high.school,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.15329598955332685
33,services,single,basic.9y,no,no,no,telephone,may,mon,14,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15318367053411275
48,technician,divorced,professional.course,no,no,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15316602812957447
34,entrepreneur,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.15315088090680568
28,services,married,high.school,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15303992871176708
27,student,single,high.school,unknown,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0.15302807377873534
29,admin.,married,basic.6y,no,no,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1530007449652647
32,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0.15297252577980586
35,unknown,married,basic.9y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.15290942669995
31,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15289290485545026
34,management,married,high.school,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15285312224192457
51,services,single,high.school,unknown,no,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0.1528093357754219
52,management,married,university.degree,no,no,no,telephone,nov,mon,4,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.1527595290098121
34,admin.,married,university.degree,no,yes,no,telephone,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0.1527284715279943
30,management,married,university.degree,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.15269442778902623
58,self-employed,divorced,professional.course,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0.1526788654317535
46,management,married,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0.1526603906846148
36,management,married,basic.9y,no,yes,no,telephone,may,thu,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.15259032042716028
57,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jul,wed,19,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0.15258755956029477
34,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0,0.15254927078024497
48,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,4,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0,0.15242719828758833
33,technician,single,university.degree,no,yes,no,cellular,aug,thu,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0.15241162420893223
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0.15237433695096259
31,technician,married,professional.course,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.15234015662885575
45,services,married,high.school,no,yes,no,telephone,jun,tue,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0.15231111801049949
46,services,married,high.school,unknown,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0.15223552565436949
36,admin.,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.1522128684517736
36,admin.,married,high.school,no,yes,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15220061872128043
39,entrepreneur,divorced,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15219330320193358
42,admin.,married,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15215126945402085
40,retired,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15211230507691614
34,technician,single,high.school,no,yes,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0,0.1520208987799625
36,technician,married,university.degree,no,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1519469998639246
54,management,married,basic.9y,no,yes,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0.15194056139799575
57,admin.,married,university.degree,no,yes,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0.15193298794353194
28,admin.,single,unknown,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15191194392910287
44,admin.,divorced,high.school,no,yes,yes,cellular,jul,thu,11,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0.15190683085304968
28,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0.15189438814352443
41,services,divorced,basic.9y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0,0.15179407588719282
34,blue-collar,married,basic.6y,unknown,yes,yes,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0,0.15175464362649588
26,unemployed,married,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15174882603711257
29,services,single,high.school,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0.15173950220733154
31,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1516858138213845
56,blue-collar,married,professional.course,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,0.15167881012002238
35,services,married,basic.9y,unknown,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0.15163597087389633
38,entrepreneur,married,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15160895870180563
47,management,divorced,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0.15156368301124534
54,entrepreneur,married,basic.4y,unknown,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.15146513821157878
46,admin.,married,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15144379868205304
38,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15141346646607007
40,management,married,university.degree,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.15140734451243676
58,admin.,married,university.degree,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15139242915239945
43,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15127472643904602
58,self-employed,married,university.degree,no,no,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0,0.1512641477810347
31,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0.15125460836702823
40,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,0,0.15123899289755005
46,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15108122298889565
51,entrepreneur,married,basic.9y,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0,0.15107091099363806
47,management,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15106970980512244
44,technician,married,high.school,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0.1510581848823715
38,admin.,divorced,high.school,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15103506194066865
53,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15099556984335383
33,self-employed,married,basic.6y,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0.1509917417924999
29,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1509433197921144
39,unemployed,married,basic.9y,no,yes,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0,0.15094042926480786
57,technician,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0.15093228758839344
31,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1508831610396494
49,management,married,university.degree,unknown,yes,no,telephone,jul,mon,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0.1508779282215407
46,admin.,married,high.school,unknown,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.15086399223054722
50,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15085168911176167
39,admin.,married,university.degree,no,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.1508452513204656
41,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0.15083977635134188
39,management,divorced,university.degree,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15067685163883746
36,admin.,married,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.15061357848476972
30,technician,married,professional.course,no,no,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.1506022128977319
49,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0,0.15059706214174995
50,management,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15058942904292277
55,retired,married,high.school,no,yes,no,cellular,jul,thu,24,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0.15053615020672656
30,unemployed,single,basic.9y,no,no,no,telephone,may,tue,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15043056196971
52,entrepreneur,married,basic.9y,unknown,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15041734454238312
44,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.15040846347666414
41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15014648392864471
41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.15014648392864471
32,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.1501059703008291
32,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.1501059703008291
50,management,married,high.school,unknown,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0.1500475196072698
57,technician,married,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.15001920349418027
53,management,married,basic.6y,unknown,yes,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0.14995839485261483
48,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0.14995835935572463
25,management,single,university.degree,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.1499301519945978
37,technician,single,high.school,unknown,unknown,unknown,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,0.1498659751338618
33,technician,divorced,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14984997853603635
49,technician,married,professional.course,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14982565777737372
36,admin.,married,university.degree,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.1497705163840871
36,services,divorced,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14975879365681397
31,technician,single,professional.course,no,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0,0.1497247200390493
37,management,unknown,high.school,no,no,no,telephone,may,thu,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.14969764067248525
51,services,married,high.school,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0.14969318446555702
45,services,divorced,high.school,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.14968472130398738
30,technician,single,professional.course,no,no,yes,telephone,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0.14966792808579174
32,blue-collar,married,basic.6y,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0,0.14958167428465902
27,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0.14950754605956293
34,blue-collar,married,professional.course,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0.14938541929224552
35,admin.,married,university.degree,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14929432129693804
34,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0.14928396725557977
30,housemaid,married,high.school,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14919854486124876
31,admin.,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0.14906393942284774
45,unknown,married,unknown,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0.14879913928470667
